Company Name,Phone,Address,Years in Business,Owner,Website,Search Term,City,Timestamp
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Flutterby Gardens Landscaping, LLC","(208) 571-2170","Boise, ID 83714","20","Ms. Elisa Clark, Owner","https://www.goflutterby.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Basin View Landscape","(208) 362-0626","Boise, ID 83703-5237","33","Mr. Neal Warren, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"LuckE13 Landscape Services Corporation","(208) 562-8813","","13","Mr. Mike Kyle, President/COO","https://www.lucke13landscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Forever Green (The Organic Difference)","(208) 344-8300","Boise, ID 83714-6408","27","Mr. Brian Pooley, President","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Custom Pools Boise","(208) 345-2792","Boise, ID 83714","68","Mr. Stephen Chandler, President","https://www.custompoolsandpatio.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"LuckE13 Landscape Services Corporation","(208) 562-8813","","13","Mr. Mike Kyle, President/COO","https://www.lucke13landscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Gerhard Borbonus Landscaping,Inc.","(208) 362-0525","Boise, ID 83706","53","Mr. Gerhard Borbonus, Owner","https://www.gblandscaping.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Elda Property Services, LLC","(208) 321-7000","Boise, ID 83704","19","Mr. Daniel J Elser, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Westover Landscape","(208) 921-3368","Boise, ID 83704-6900","10","Mr. Christian Westover, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"As You Wish Landscaping & Handyman","(208) 407-5998","Boise, ID 83705","13","Mr. Tyson McCoy, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Lairds Landscape Services, Inc.","(208) 362-3590","Boise, ID 83709","35","Ms. Vicki Laird, President","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Stark Sprinkler & Landscape","(208) 484-2769","Boise, ID 83709-2884","24","Mr. Michael Stark, Owner","https://www.starklandscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Brower Lawns","(208) 371-4602","","24","Mr. Kevin Brower, Owner","https://brower-lawns.hub.biz/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Cutting Edge Landscape","(208) 378-4588","Boise, ID 83714-6054","29","Mr. Bob Wheeler, Member","https://www.cuttingedgelandscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"FarWest Landscape & Garden Center","(208) 853-4000","Boise, ID 83703","49","Mr. Dennis Fix, President","https://farwestlandscape.net/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Green Lawn Care and Landscape, Inc","(208) 376-4967","","40","Ms. Sarah Soto-Rodriguez, Office Manager","https://www.greenlawncareinc.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Home Depot","(208) 375-1186","Boise, ID 83704","46","Manager, Manager","https://www.homedepot.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Home Depot","(208) 375-1186","Boise, ID 83704","46","Manager, Manager","https://www.homedepot.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Endless Summer Landscape","(208) 629-9099","","20","Ms. Lindsay Breaux, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Idaho Landscape Solutions, LLC.","(208) 513-6104","Boise, ID 83707","14","Mr. Sam Johnson, Owner","https://www.idaholandscapesolutions.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Groundworks & Handyman Services, Inc.","(208) 901-5282","Boise, ID 83716","27","Mr. Richard Wallace, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"K 2 Construction Inc","(208) 377-9139","Boise, ID 83709-1665","44","Mr. Mark Kreizenbeck, President","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"All Lawns, LLC","(208) 336-1595","Boise, ID 83709","23","Mr. Kevin Gilbert, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Privateer Lawn and Sprinkler Care, LLC","(208) 919-5163","Boise, ID 83704","18","Mr. Jasun Temple, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"B & A Lawn Care Service, LLC","(208) 860-6717","Boise, ID 83713","14","","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"A To Z Sprinklers & Landscaping","(208) 658-8080","Boise, ID 83704-6711","38","Mr. Ken Cumpton, President","https://www.atozsprinklers.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Grass Monkey","(208) 853-5134","","23","Mr. Jeremy Campanella, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Evolution Landscape & Nursery, Inc.","(208) 463-8733","Boise, ID 83709","16","Mr. Mike Baker, Owner","https://www.evolutionlandscapeandnursery.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Assured Quality Lawn Sprinklin","(208) 377-9000","Boise, ID 83709-1244","47","Mr. Darrell Roark, Owner","https://assuredqualitysprinklers.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Custom Pools Boise","(208) 345-2792","Boise, ID 83714","68","Mr. Stephen Chandler, President","https://www.custompoolsandpatio.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Nature's Elite","(208) 340-0820","Boise, ID 83711","14","Mr. Nick Fleming, Owner","https://www.natureselitelandscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Family Landscape, Inc.","(208) 378-9893","Boise, ID 83709","25","Mr. Steve Gervais, President","https://www.familylandscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"PDF Lawn Care","(208) 447-6299","","16","Mr. Pat Flores, Member","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Skye Landscaping, LLC.","(208) 871-3644","Boise, ID 83719","17","Mr. Ryan Niecko, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Fischer Landscaping and Maintenance","(208) 562-8737","Boise, ID 83709","21","Mr. Fred Fischer, Owner","https://www.fischerlandscapinginc.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Tilden Construction and Landscaping, LLC","(208) 634-6625","Boise, ID 83709-8115","13","Mr. Alex Tilden, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"ABM Industries, Inc.","(212) 297-0200","Boise, ID 83709-2814","116","","https://www.abm.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Fischer Landscaping and Maintenance","(208) 562-8737","Boise, ID 83709","21","Mr. Fred Fischer, Owner","https://www.fischerlandscapinginc.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Lairds Landscape Services, Inc.","(208) 362-3590","Boise, ID 83709","35","Ms. Vicki Laird, President","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Safari Lawn Care, LLC","(208) 562-1500","","28","Mr. Jeff Mower, Owner","https://www.safarilawncareboise.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Greenview Landscaping, LLC","(208) 412-5619","","15","Mr. Joel Voloshen, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"The Garden Artist, LLC","(208) 429-9325","Boise, ID 83716","19","Ms. Terry Sims, Owner","https://www.thegardenartistidaho.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Harmony Landscape & Design, LLC","(208) 697-3504","Boise, ID 83709-6886","18","Mr. William H Habblett, Owner","https://www.harmonylandscapellc.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"208 Lawn Care","(208) 713-8238","Boise, ID 83713-3710","12","Mr. Joshua Roberts, Owner","https://www.208lawncare.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"TLC Landscape","(208) 859-9955","Boise, ID 83714","25","Mr. Todd Waggoner, Owner","https://www.tlcscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Stonecrest Landscape, Inc.","(208) 371-6762","Boise, ID 83714-3638","32","Mr. Brian Strand, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Tilden Construction and Landscaping, LLC","(208) 634-6625","Boise, ID 83709-8115","13","Mr. Alex Tilden, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Family Landscape, Inc.","(208) 378-9893","Boise, ID 83709","25","Mr. Steve Gervais, President","https://www.familylandscape.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Oasis Contractors, Inc.","(208) 323-1223","Boise, ID 83709-5380","19","Ms. Teri Green, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Prestige Lawn Care, LLC","(208) 908-1559","Boise, ID 83713","18","Ms. Chelsey Wornell, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Safari Lawn Care, LLC","(208) 562-1500","","28","Mr. Jeff Mower, Owner","https://www.safarilawncareboise.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Art of the Earth, Inc.","(208) 412-7762","","15","Mr. Joshua S Neighbors, President","https://artoftheearthboise.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Rick's Landscape","(208) 283-4249","Boise, ID 83703","18","","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Madeline George Garden Design Nursery","(208) 995-2815","Boise, ID 83714-2507","13","Ms. Kecia Carlson, General Manager","https://madelinegeorge.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Prestige Lawn Care, LLC","(208) 908-1559","Boise, ID 83713","18","Ms. Chelsey Wornell, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kokopelli Garden, Design, & Landscape, LLC","(208) 336-5296","Boise, ID 83703","14","Mr. Suzzanne Profitt, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Summer Lawns, Inc.","(208) 991-0365","Boise, ID 83714-9685","46","Mr. Juan Morales, President","https://www.summerlawns.com/index.html","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Sawtooth Landscape & Tree Service LLC","(208) 871-1507","","15","Mr. David Graham, Owner","https://sawtoothboise.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Greenview Landscaping, LLC","(208) 412-5619","","15","Mr. Joel Voloshen, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Chapin Landscaping Service LLC","(208) 794-5815","Nampa, ID 83686-9463","16","Mr. Manuel Ramos","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Mowmeister Lawn Service","(208) 453-1477","","28","Mr. Dave Zable, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Chavco Tree & Landscape Services, Inc.","(208) 697-3407","Meridian, ID 83646","26","Mr. Joshua Chaves, President","https://www.chavcotreeboise.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Meyers Lawn Service","(208) 440-4160","","12","Mr. Parker Meyers, Owner","https://www.facebook.com/MeyersLawnService/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Creative Landscaping & Tree Service LLC","(208) 965-3800","Caldwell, ID 83605-8045","14","Ms. Kelly Garcia, Owner","https://creative777.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Chavco Tree & Landscape Services, Inc.","(208) 697-3407","Meridian, ID 83646","26","Mr. Joshua Chaves, President","https://www.chavcotreeboise.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Landscape Technologies LLC","(208) 559-5013","","16","Mr. Randy Sohn Jr., Owner","https://www.landscapetechidaho.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Green City Landscape, Inc.","(208) 344-2244","Nampa, ID 83687","30","Mr. Pat Hurley, Owner","https://www.greencitylandscapeinc.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"EZ Landscape & Maintenance, LLC","(208) 898-0430","","28","Mr. Elias Zavala, Owner","https://ezlandscape.net/contact/home/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Four Seasons Landscape Management","(208) 938-3104","Eagle, ID 83616-5908","24","Mr. Larry Flansburg, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"EZ Landscape & Maintenance, LLC","(208) 898-0430","","28","Mr. Elias Zavala, Owner","https://ezlandscape.net/contact/home/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Personal Services Group","(208) 375-0866","Meridian, ID 83646","32","Ms. Linda Wallis, Owner","https://personalservicesgroup.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Majestic Landscape Company","(208) 989-4245","Nampa, ID 83653","25","Mr. Bill Taylor, Owner","https://www.majesticlandscapecompany.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Trinity Lawn and Landscape","(208) 899-4145","Nampa, ID 83653-0111","18","Mr. Josh Doughty, Owner","https://www.trinitylawn.net/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Great Outdoors Landscape and Maintenance, LLC","(208) 283-3890","Kuna, ID 83634-0166","19","Mr. Steve Rowell, Owner","https://www.greatoutdoorsls.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Trautman Lawn & Landscape Company","(208) 466-0690","Nampa, ID 83687-8148","37","Mrs. Jennifer D Trautman, Co- Owner","https://trautmanlawn.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Blue Ribbon Landscape & Maintenance, Inc.","(208) 466-5656","","26","Mr. Hans Ellis, President","https://www.blueribbonlandscapes.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Lasher Lawn Care and Landscape LLC","(208) 860-0818","Nampa, ID 83653-3720","14","Mr. Brandon Lasher, Managing Member","https://www.facebook.com/Lasherlawnco/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Franz Witte Landscape Contracting, Inc.","(208) 853-0808","Nampa, ID 83687-9457","54","Ms. Seneca Hull, President","https://www.franzwitte.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Northwest Landscape","(208) 695-7618","Emmett, ID 83617","13","Mr. Brian LaMore, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"First Line Pest Defense /Grundstück Landscape","(208) 841-4107","Nampa, ID 83687-8907","16","Mr. Nathaniel Hood, owner","https://firstlinepest.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Green Valley Towing / Idaho Landscape & Lawn Care","(208) 860-0979","Middleton, ID 83644","43","Mr. Jeff Richlin, Owner/President","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Olson and Sons Excavation and Landscape","(208) 286-7706","Star, ID 83669","30","Mr. Gary Olson, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"E Landscape, LLC","(208) 573-9835","","10","Mr. Mireya Beltran, Member","https://www.e-landscapeidaho.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kodiak Landscape LLC","(208) 631-0279","","12","Mr. Bo D Richards, Member","https://www.facebook.com/Kodiak-Landscape-LLC-275819335917945/timeline","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"New Life Landscape, LLC","(208) 919-2751","Nampa, ID 83687","15","Mr. Carlos Torrez, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Precision Lawn Service & Landscape","(208) 280-5296","Twin Falls, ID 83301-4751","24","Mr. Brad Wilkinson, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Precision Lawn Service & Landscape","(208) 280-5296","Twin Falls, ID 83301-4751","24","Mr. Brad Wilkinson, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Eden Sprinkler and Landscape Construction, LLC","(208) 459-3579","","26","Mr. Mark J Oller, Owner","https://edenlandscaping-asphalt.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Green Bee Lawn Care and Services","(208) 405-1958","","16","Mr. Salvador Macias, Owner","","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kertesz Landscape, LLC","(208) 369-6121","","10","Mr. Benito Arredondo-Muniz, Owner","https://www.facebook.com/Kertesz-Landscape-LLC-1005848666134089/services?ref=page_internal","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Home Depot","(208) 887-9699","Meridian, ID 83642-3055","46","Manager, Manager","https://www.homedepot.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"O&A Lawn Care And Landscape LLC","(208) 899-7095","Caldwell, ID 83605","15","Mr. Omar Arredondo, Owner","https://oandalawncareandlandscapellc.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Home Depot","(208) 887-9699","Meridian, ID 83642-3055","46","Manager, Manager","https://www.homedepot.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Blue Ribbon Landscape & Maintenance, Inc.","(208) 466-5656","","26","Mr. Hans Ellis, President","https://www.blueribbonlandscapes.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscape service","Boise, ID","2025-04-05T18:54:07.487Z"
